CHR,START,STOP,ENTREZ
chr14,101003486,101053750,57596
chr14,68048672,68067004,5283
chr14,101192042,101201539,8788
chr14,68086515,68118437,384
chr14,21819631,21852425,11198
chr14,39617015,39639736,122553
chr14,68113792,68141548,10490
chr14,88471468,88478419,8477
chr14,39644387,39652422,5411
chr14,88649113,88793251,54207
chr14,68143518,68162531,51109
chr14,88851268,88936694,55812
chr14,21853353,21924285,57680
chr14,101346992,101351184,388015
chr14,68168603,68201169,145226
chr14,102027688,102029789,1735
chr14,102228135,102394326,5527
chr14,39703106,39820397,4253
chr14,39734488,39856156,4253
chr14,68194091,68283307,23503
chr14,21927179,21945132,84932
chr14,21944756,21967319,9878
chr14,88932122,89021077,11099
chr14,21966277,21979517,56339
chr14,21989232,22005350,6297
chr14,22037934,22038875,26533
chr14,22101992,22103096,26534
chr14,89029253,89079853,79882
chr14,22133297,22134238,26686
chr14,68286496,69196935,5890
chr14,102430865,102517129,1778
chr14,69254377,69263190,677
chr14,69340860,69446157,87
chr14,39866873,39901704,254170
chr14,102547075,102606036,3320
chr14,23033805,23058175,1603
chr14,23067146,23081265,63874
chr14,42076773,42373752,145581
chr14,44973545,44976482,84075
chr14,45366498,45376460,122525
chr14,45393522,45511525,54813
chr14,23235731,23241007,5018
chr14,45431411,45543634,23116
chr14,102605840,102691184,91833
chr14,45553302,45585485,55015
chr14,89078775,89259096,161436
chr14,69517598,69619867,8816
chr14,45584803,45604522,2287
chr14,69658228,69709075,55218
chr14,23242431,23299029,9056
chr14,45605143,45670093,57697
chr14,102690837,102771537,5891
chr14,23299088,23304246,122704
chr14,69725994,69821183,57452
chr14,23305766,23318236,4323
chr14,45672393,45722743,55320
chr14,23340822,23350789,26020
chr14,69846848,69865344,2079
chr14,23352374,23356895,161253
chr14,69864732,69929105,55334
chr14,23369854,23388393,55147
chr14,89290497,89344335,123016
chr14,69951409,69995215,400224
chr14,70038216,70040339,56936
chr14,70078313,70181859,9766
chr14,102783714,102809044,55778
chr14,70193617,70238722,6430
chr14,102808956,102829253,51550
chr14,89591215,90085493,1112
chr14,102829300,102968818,9895
chr14,70242134,70264006,6554
chr14,70320848,70499083,64093
chr14,102973179,102976136,122416
chr14,23389720,23398794,10419
chr14,103058998,103196913,23186
chr14,90261013,90421121,90141
chr14,103243813,103377837,7187
chr14,90421283,90511106,55775
chr14,23415437,23426370,54930
chr14,103388993,103399933,81693
chr14,70510934,70655787,6547
chr14,103398716,103523799,9578
chr14,70791798,70826448,51241
chr14,90528109,90652201,56659
chr14,90722839,90738968,5700
chr14,70838148,70883778,55333
chr14,70918874,70926622,8747
chr14,70989075,71001732,8748
chr14,71047974,71067384,10001
chr14,23440383,23451851,84962
chr14,23456110,23479375,60686
chr14,71108504,71142077,23508
chr14,71189243,71276251,4293
chr14,103566481,103576896,91828
chr14,90742580,90798481,55051
chr14,103589779,103603776,7127
chr14,71374122,71582099,22990
chr14,103799881,103811362,1983
chr14,90862846,90874605,808
chr19,47104331,47114050,808
chr2,47387221,47403740,808
chr14,90862846,90874605,805
chr19,47104331,47114050,805
chr2,47387221,47403740,805
chr14,90862846,90874605,801
chr19,47104331,47114050,801
chr2,47387221,47403740,801
chr14,71787166,72207946,26037
chr14,23485752,23504439,5693
chr14,91006932,91282823,145567
chr14,103851729,103970168,4140
chr14,23511376,23513269,122706
chr14,23516271,23526747,64403
chr14,23527773,23564823,22985
chr14,47120222,47121028,140801
chr14,23563974,23569665,55017
chr14,72399156,73030654,9628
chr14,91336799,91526980,9252
chr14,50043390,50065408,6235
chr14,50065415,50081390,122769
chr14,50085237,50087403,6166
chr14,50087489,50090198,4247
chr14,23586513,23588825,1053
chr14,23594504,23652883,23428
chr14,50110273,50155140,5427
chr14,103985996,103989448,1152
chr14,23654525,23742686,100507650
chr14,23741666,23768656,57594
chr14,91526677,91691976,80017
chr14,103995521,104003410,115708
chr14,50159823,50219870,122773
chr14,104022881,104029168,9529
chr14,23764852,23772057,90673
chr14,23767999,23780968,599
chr14,23776044,23794578,599
chr14,73086004,73360809,8110
chr14,50234326,50249909,23588
chr14,23790498,23795394,8106
chr14,104028233,104167888,3831
chr14,104029299,104152261,3831
chr14,23815515,23822121,51310
chr14,73393040,73426411,26094
chr14,23825611,23834961,10278
chr14,23846017,23848981,116173
chr14,50249997,50319921,9147
chr14,23851199,23877486,4624
chr14,73436159,73493920,53349
chr14,23881947,23904927,4625
chr14,91698876,91720269,8111
chr14,50359810,50361490,382
chr14,50575350,50583318,79609
chr14,91737667,91884188,440193
chr14,50583847,50698276,6655
chr14,23938897,23979071,25983
chr14,73525144,73588122,58517
chr14,50704281,50779266,79944
chr14,50779044,50802276,27109
chr14,23990066,24025401,85446
chr14,104029299,104073860,84334
chr14,24028774,24037279,8906
chr14,104163946,104181841,7517
chr14,50796310,50883179,8814
chr14,91923955,91976898,55671
chr14,50885219,51027844,11183
chr14,73603126,73690399,5663
chr14,92047040,92247051,79820
chr14,50999227,51099786,51062
chr14,24037244,24048009,84502
chr14,24099324,24114848,10202
chr14,92246095,92333880,123036
chr14,104182067,104200005,79038
chr14,51098776,51135049,60485
chr14,92335756,92414331,10516
chr14,24422795,24438488,10901
chr14,24439148,24475617,10901
chr14,51186481,51297839,51199
chr14,104200089,104313927,23368
chr14,92432335,92507240,9321
chr14,24439148,24475617,317749
chr14,73704205,73741348,89932
chr14,24521206,24538937,90668
chr14,104378625,104394606,9556
chr14,104394799,104519004,122402
chr14,24540046,24547309,9362
chr14,104406763,104408645,647286
chr14,104552016,104579098,374569
chr14,24549316,24584223,4901
chr14,104605060,104647231,26153
chr14,24563262,24579807,5106
chr14,73741815,73930348,8650
chr14,51324609,51411454,5836
chr14,104941015,105071984,388021
chr14,105046021,105056852,400258
chr14,51338878,51371688,145447
chr14,24583404,24594451,80344
chr14,105155943,105185942,64423
chr14,51441980,51562779,114088
chr14,73945189,74025651,399671
chr14,74003818,74010498,641371
chr14,51706880,51722759,81542
chr14,74034324,74042357,10965
chr14,51955818,52197445,122786
chr14,105190523,105213662,122622
chr14,74058410,74063200,122970
chr14,74077649,74086592,641372
chr14,74111578,74170435,83544
chr14,74178494,74181128,9240
chr14,74181825,74256988,91748
chr14,52292913,52446060,54331
chr14,24600484,24602058,161247
chr14,24605367,24608176,5720
chr14,52456193,52471420,51637
chr14,105219437,105234831,10572
chr14,74318547,74353530,145482
chr14,74318674,74398981,145482
chr14,24608174,24610797,51016
chr14,105235686,105262088,207
chr14,24612574,24616779,5721
chr14,52471521,52535712,22795
chr14,52734431,52743442,5729
chr14,74353320,74399214,57862
chr14,52781023,52795324,5732
chr14,52897308,53019240,57544
chr14,105266933,105271049,100128927
chr14,105331617,105363107,283638
chr14,24615892,24629870,55072
chr14,53019866,53104431,283554
chr14,105391153,105399574,122618
chr14,53106634,53162618,30001
chr14,24620427,24636611,10379
chr14,24630262,24635774,10379
chr14,105403581,105444694,113146
chr14,53173890,53195305,5706
chr14,74398204,74417117,145483
chr14,105452112,105476819,122616
chr14,74416629,74430373,51004
chr14,24641062,24649463,9985
chr14,53196898,53241716,6815
chr14,105475910,105487485,55038
chr14,53323986,53419153,10979
chr14,105515728,105531782,29933
chr14,105607318,105635161,3714
chr14,24649425,24658170,79711
chr14,53510686,53620000,80821
chr14,74424713,74486102,957
chr14,105639275,105647660,256281
chr14,74486056,74549566,80127
chr14,54416454,54425479,652
chr14,54863567,54886936,1033
chr14,105675623,105781926,2972
chr14,24658349,24682679,10548
chr14,24658363,24682679,10548
chr14,74523553,74551196,4329
chr14,74551499,74667936,91750
chr14,24674903,24677568,283629
chr14,54893654,54908149,10175
chr14,24678789,24683075,29082
chr14,54941202,54955914,2764
chr14,74706175,74729441,338917
chr14,24683143,24685276,145553
chr14,74752126,74769759,5826
chr14,54976530,55005567,10668
chr14,24686058,24701660,4738
chr14,55033815,55260033,23034
chr14,24701628,24708448,51292
chr14,55308726,55369570,2643
chr14,105714827,105717430,90135
chr14,105766900,105864484,23241
chr14,24708849,24711880,26277
chr14,55405668,55493823,11169
chr14,74769772,74826711,55237
chr14,74872596,74892805,646658
chr14,74942895,74960880,10577
chr14,74960423,74963809,122961
chr14,105864916,105916443,647310
chr14,24718320,24733638,7051
chr14,55493948,55516206,122809
chr14,55518349,55536910,93487
chr14,55590828,55612126,3958
chr14,105886159,105937066,9112
chr14,24734744,24740945,5875
chr14,55614830,55658396,9787
chr14,92582466,92588261,4707
chr14,74964873,75079306,4053
chr14,92588281,92630755,53981
chr14,24759804,24769039,115817
chr14,92788925,92962596,123041
chr14,55738021,55828636,55030
chr14,55833110,55878576,22863
chr14,24769068,24778330,161424
chr14,55880259,55923444,387332
chr14,75120140,75179818,9870
chr14,24774302,24780636,27141
chr14,105939299,105946499,1397
chr14,24774940,24781259,56413
chr14,24778161,24781252,56413
chr14,24780656,24787242,1241
chr14,24787555,24804299,196883
chr14,92980118,93155339,79890
chr14,105952654,105955284,1396
chr14,105953536,105958604,1396
chr14,75230069,75322244,56252
chr14,24805227,24809251,11035
chr14,93170152,93215047,5641
chr14,105956192,105965912,283643
chr14,56584532,56768244,57161
chr14,105992940,105996539,80757
chr14,56955072,57117324,54916
chr14,24834879,24848810,4776
chr14,75319736,75330537,283571
chr14,93260576,93306308,9950
chr14,93389425,93401638,1113
chr14,75348594,75370448,1743
chr14,57267425,57277197,5015
chr14,75370657,75390099,83694
chr14,93403259,93582665,3705
chr14,57670518,57735726,10640
chr14,93648541,93651273,64112
chr14,93651296,93653434,26175
chr14,75408537,75422487,5228
chr14,57735627,57756797,55745
chr14,57857262,57882635,122830
chr14,57936019,57960585,55195
chr14,24867992,24888494,57523
chr14,58030640,58448912,341880
chr14,93669239,93673439,84520
chr14,93673401,93695561,55148
chr14,75469614,75476292,8892
chr14,24895738,24900160,643866
chr14,24898492,24910540,23351
chr14,93703896,93799438,55727
chr14,75480467,75518235,27030
chr14,24908972,24912111,56948
chr14,24974559,24977471,1215
chr14,25042728,25045466,1511
chr14,58466453,58764857,145407
chr14,25075686,25078905,2999
chr14,58666798,58701750,55860
chr14,93799565,94174222,57578
chr14,25100160,25103473,3002
chr14,26912299,27066960,4857
chr14,58711549,58738730,5684
chr14,75519924,75536186,97
chr14,75530873,75545126,79696
chr14,29235050,29238870,2290
chr14,30045687,30661104,5587
chr14,75548822,75594047,91754
chr14,93813537,93814702,341947
chr14,94184644,94254827,145270
chr14,94385240,94395954,90050
chr14,94400499,94443137,51676
chr14,31028329,31089269,55632
chr14,75598173,75643334,10972
chr14,75745477,75748933,2353
chr14,94492675,94515276,78990
chr14,94517266,94547591,57062
chr14,75894419,75940814,122953
chr14,75988768,76013358,10538
chr14,76044960,76129557,55640
chr14,94547628,94570192,122509
chr14,94571182,94583033,3429
chr14,58765103,58840605,5926
chr14,76099968,76421421,23093
chr14,58862634,58875419,387990
chr14,58875212,58894332,26520
chr14,58894103,59015216,9786
chr14,94594116,94596590,83982
chr14,94612465,94746072,57718
chr14,59100685,59115039,51339
chr14,94749650,94759608,51156
chr14,94770585,94789731,866
chr14,59655364,59838123,23002
chr14,94843084,94857030,5265
chr14,76116134,76127532,11161
chr14,76368479,76550928,112752
chr14,59895740,59932060,64582
chr14,59927081,59951148,112849
chr14,59951161,59972128,51528
chr14,76424442,76449334,7043
chr14,76618259,76720685,55668
chr14,94908801,94919127,256394
chr14,94929054,94946026,327657
chr14,59971257,60043549,729665
chr14,94953611,94984181,145264
chr14,95027428,95036250,5267
chr14,60062694,60337684,6252
chr14,95027779,95059457,5104
chr14,95058395,95090983,12
chr14,95078714,95090392,12
chr14,60558629,60635851,64430
chr14,95234553,95236562,145258
chr14,60610838,60636574,51635
chr14,95552565,95624347,23405
chr14,60712470,60765805,5494
chr14,60863187,60982261,317761
chr14,60975669,60979568,4990
chr14,61110133,61124977,6495
chr14,61176246,61191066,51804
chr14,61201460,61436671,4331
chr14,61438169,61448076,57570
chr14,61447832,61550451,145389
chr14,61654277,62017694,5583
chr14,61744088,61748558,161291
chr14,62162231,62214976,3091
chr14,62229075,62263146,6617
chr14,62453803,62568431,83851
chr14,63173287,63568755,27133
chr14,63670832,63759937,57381
chr14,63838075,64010092,5529
chr15,20737094,20747114,727832
chr15,21040701,21071643,100996331
chr15,22051853,22083227,100996331
chr15,21040701,21071643,100287399
chr15,22051853,22083227,100287399
chr15,49280673,49338760,9728
chr15,22051853,22083227,317754
chr21,14982498,15013906,317754
chr15,22368478,22369561,390538
chr15,22382382,22383507,283694
chr15,22736246,22746002,440243
chr15,22736246,22746002,283767
chr15,49398268,49447858,9318
chr15,22833395,22873892,114791
chr15,41028082,41048049,55177
chr15,41056218,41059906,2644
chr15,41060067,41099675,55192
chr15,49447853,49660066,2585
chr15,41062159,41064643,643338
chr15,63334831,63364114,7168
chr15,91073157,91188577,64784
chr15,41099284,41106767,84936
chr15,22892005,23006016,23191
chr15,41107650,41120907,54866
chr15,49619159,49913128,196951
chr15,63413999,63434260,114294
chr15,91260558,91358859,641
chr15,41136216,41150405,6692
chr15,80135889,80136646,10588
chr15,80125927,80189721,10588
chr15,80137537,80216096,10588
chr15,80487826,80544555,100996492
chr15,49715293,49780972,2252
chr15,63418071,63450220,51065
chr15,63481668,63559981,51762
chr15,49913177,49937333,56986
chr15,41164412,41166487,171177
chr15,91411822,91426688,5045
chr15,23004684,23034427,81614
chr15,41186628,41196173,57617
chr15,63568217,63601325,83464
chr15,41221538,41231237,54567
chr15,50150435,50475014,79895
chr15,91426925,91439006,2242
chr15,23043277,23100005,123606
chr15,63613577,63674360,771
chr15,41245160,41248710,79094
chr15,23255242,23268823,101059918
chr15,30695943,30706463,101059918
chr15,23255242,23268823,728498
chr15,30896329,30906764,728498
chr15,23255242,23268823,728047
chr15,32737307,32747835,728047
chr15,23255242,23268823,653720
chr15,28947100,28983530,653720
chr15,23255242,23268823,653125
chr15,32684983,32695396,653125
chr15,23255242,23268823,653073
chr15,30375158,30385702,653073
chr15,30427352,30437770,653073
chr15,32684983,32695396,653073
chr15,23255242,23268823,643699
chr15,32885657,32896179,643699
chr15,41271078,41408552,54617
chr15,50474393,50528592,11001
chr15,50534144,50558223,3067
chr15,63796793,63886839,9960
chr15,23599895,23612378,653061
chr15,41474923,41522941,161829
chr15,91445448,91465814,4122
chr15,23684645,23692381,283685
chr15,50569389,50647605,2553
chr15,23810454,23873064,7681
chr15,23888691,23891175,54551
chr15,23930565,23932450,4692
chr15,24920541,24928593,23742
chr15,41523037,41574043,11261
chr15,41601466,41624819,11339
chr15,25068794,25223870,8926
chr15,25200133,25223729,8926
chr15,25200181,25245423,8926
chr15,25068794,25223870,6638
chr15,25200133,25223729,6638
chr15,41624892,41673248,51203
chr15,63889552,63894627,283807
chr15,50716577,50793280,9101
chr15,63900817,64126141,8925
chr15,91473410,91497323,55898
chr15,55609382,55611359,101928527
chr15,64199235,64364232,23604
chr15,41679551,41694717,51103
chr15,41700606,41775761,23168
chr15,64364758,64386217,84191
chr15,50792759,50838905,373509
chr15,64386322,64438289,6642
chr15,50844670,50979012,54822
chr15,25582381,25684128,7337
chr15,41785591,41795747,3706
chr15,41795836,41806085,4058
chr15,60060543,60061347,6189
chr4,152020725,152025804,6189
chr15,50999506,51058005,84888
chr15,91474148,91475799,374659
chr15,64443914,64449680,79856
chr15,91498100,91506349,91433
chr15,64448011,64455404,5479
chr15,41809374,41836467,26015
chr15,25922420,26110317,57194
chr15,91509270,91538859,9055
chr15,64457716,64648442,53944
chr15,51200869,51298097,23431
chr15,26788693,27184686,2562
chr15,51348795,51397473,388121
chr15,64657193,64679886,9768
chr15,91541646,91565833,26276
chr15,51500254,51630807,1588
chr15,64679947,64747502,9325
chr15,41849873,41871536,7301
chr15,64752941,64978264,23060
chr15,51633826,51700210,342035
chr15,91643180,91844539,9899
chr15,27111510,27194354,2558
chr15,92396925,92715665,28232
chr15,51739908,51915030,23312
chr15,64979772,64995480,4947
chr15,65032091,65067786,348093
chr15,27216429,27778373,2567
chr15,65107831,65117867,80119
chr15,92937058,93011958,8128
chr15,28000021,28344504,4948
chr15,51973550,52013223,29106
chr15,52015208,52043782,256586
chr15,52043758,52108565,29767
chr15,93160673,93353114,400451
chr15,65134088,65160206,80301
chr15,52121825,52239492,29766
chr15,28356186,28567298,8924
chr15,93426526,93571237,1106
chr15,65204101,65251042,348094
chr15,52230222,52264003,123169
chr15,41913422,42062141,23269
chr15,52244303,52358462,5597
chr15,52401460,52404972,10017
chr15,52413117,52483566,10681
chr15,42066632,42120053,23005
chr15,65255362,65282648,51324
chr15,52484519,52587995,55930
chr15,93586636,93632433,56963
chr15,65294845,65321977,123263
chr15,65337708,65345734,123264
chr15,65345679,65369028,51285
chr15,65369154,65372276,390594
chr15,65385338,65407535,390595
chr15,52599480,52821247,4644
