ENSGID,ENTREZ,CHR,START,END,EXON_LENGTH,GENESIZE,EXON_RATIO
ENSG00000107902,64077,10,126150403,126306457,1810,156055,0.011598475
ENSG00000150093,3688,10,33189247,33294720,5472,105474,0.051880084
ENSG00000173267,6623,10,88718375,88723017,779,4643,0.167779453
ENSG00000169826,55454,10,43633934,43680756,3752,46823,0.080131559
ENSG00000189319,9679,10,126307861,126432838,6424,124978,0.051401047
ENSG00000188716,338599,10,76797594,76818272,663,20679,0.032061512
ENSG00000148671,10974,10,88727949,88743691,917,15743,0.05824811
ENSG00000107643,5599,10,49514698,49647403,6416,132706,0.048347475
ENSG00000079393,51207,10,76854192,76868979,2275,14788,0.153840952
ENSG00000188100,100133093,10,88780063,88784487,345,4425,0.077966102
ENSG00000188100,644054,10,88780063,88784487,345,4425,0.077966102
ENSG00000188100,643161,10,88780063,88784487,345,4425,0.077966102
ENSG00000148672,2746,10,88810243,88854623,3547,44381,0.079921588
ENSG00000119922,3433,10,91061712,91069033,3489,7322,0.476509151
ENSG00000099256,56952,10,25137536,25241533,2329,103998,0.022394661
ENSG00000198915,221002,10,43689983,43762367,5865,72385,0.081025074
ENSG00000188199,729262,10,81462983,81474437,5078,11455,0.443299869
ENSG00000119917,3437,10,91087651,91100728,2640,13078,0.201865729
ENSG00000075073,6865,10,71163659,71176623,2871,12965,0.221442345
ENSG00000107831,2253,10,103529899,103535854,910,5956,0.152787105
ENSG00000148814,101927515,10,134145614,134195010,9313,49397,0.188533717
ENSG00000148814,80313,10,134145614,134195010,9313,49397,0.188533717
ENSG00000228570,,10,81601114,81610632,3623,9519,0.380607207
ENSG00000099282,23555,10,71211229,71267425,1698,56197,0.030215136
ENSG00000204010,439996,10,91137813,91144962,1972,7150,0.275804196
ENSG00000185745,3434,10,91152303,91163745,3079,11443,0.269072796
ENSG00000150201,53828,10,43867090,43871783,770,4694,0.164039199
ENSG00000152778,24138,10,91174343,91180758,4015,6416,0.625779302
ENSG00000133661,6441,10,81697496,81742370,1321,44875,0.029437326
ENSG00000107833,10360,10,103541082,103543170,877,2089,0.419818095
ENSG00000066468,2263,10,123237848,123357972,6583,120125,0.054801249
ENSG00000169813,3185,10,43881065,43904614,3253,23550,0.138131635
ENSG00000203791,399818,10,126436718,126480439,1462,43722,0.033438544
ENSG00000133678,80195,10,81838402,81852313,2290,13912,0.164606095
ENSG00000151023,219670,10,25270908,25305089,3716,34182,0.108712188
ENSG00000095739,25805,10,28966271,28971868,1877,5598,0.335298321
ENSG00000171813,170394,10,134210672,134231367,2651,20696,0.128092385
ENSG00000243660,,10,43932282,43991517,2292,59236,0.038692687
ENSG00000152779,387700,10,91190051,91316398,4840,126348,0.038306898
ENSG00000156671,142891,10,76859344,76941881,7316,82538,0.088637961
ENSG00000120563,84569,10,29577990,29607257,815,29268,0.027846112
ENSG00000122859,50674,10,71331454,71332994,1376,1541,0.892926671
ENSG00000185875,79896,10,25305587,25315593,3788,10007,0.378535025
ENSG00000171224,219738,10,71390007,71393352,1178,3346,0.352062164
ENSG00000152782,53354,10,91342745,91405215,3660,62471,0.058587184
ENSG00000165660,23172,10,126490354,126525239,2992,34886,0.085765063
ENSG00000151025,57512,10,25463991,25891155,6959,427165,0.016291129
ENSG00000019995,54764,10,126630692,126676758,5695,46067,0.123624286
ENSG00000122376,54537,10,88853918,88951225,4242,97308,0.043593538
ENSG00000151655,3698,10,7745232,7791483,3193,46252,0.069034853
ENSG00000197321,6840,10,29746267,30025710,9106,279444,0.032586135
ENSG00000198408,10724,10,103544200,103578696,6491,34497,0.188161289
ENSG00000068383,3632,10,134351324,134596979,3057,245656,0.012444231
ENSG00000175029,1488,10,126676421,126849739,6227,173319,0.035927971
ENSG00000095777,53904,10,26223196,26501456,7545,278261,0.027114831
ENSG00000184923,728118,10,88985205,88996665,5082,11461,0.443416805
ENSG00000197467,1305,10,71561644,71724031,3177,162388,0.019564254
ENSG00000151553,57700,10,116581503,116659591,6212,78089,0.079550257
ENSG00000189129,219348,10,81891438,81905115,1065,13678,0.077862261
ENSG00000165637,7417,10,76969912,76991206,2096,21295,0.098426861
ENSG00000196793,8187,10,44051792,44070066,2509,18275,0.137291382
ENSG00000198298,220992,10,44101855,44113351,2071,11497,0.180133948
ENSG00000148826,84504,10,134598297,134599556,1061,1260,0.842063492
ENSG00000165832,142940,10,116697952,116737430,3403,39479,0.086197725
ENSG00000138182,9585,10,91461367,91534700,6738,73334,0.091880983
ENSG00000128805,58504,10,49654077,49864310,4178,210234,0.019873094
ENSG00000107518,26033,10,116853124,117708503,8768,855380,0.010250415
ENSG00000214562,,10,89117425,89130452,6985,13028,0.536152901
ENSG00000171811,54777,10,134621896,134756327,9305,134432,0.069217151
ENSG00000175018,387718,10,127265091,127371713,1308,106623,0.012267522
ENSG00000099250,8829,10,33466420,33625190,11517,158771,0.072538436
ENSG00000120049,30819,10,103585731,103603677,2793,17947,0.155624896
ENSG00000138180,55165,10,95256389,95288849,2801,32461,0.086288161
ENSG00000186188,338557,10,95326422,95364237,4060,37816,0.107361963
ENSG00000107789,9562,10,89264632,89313217,2893,48586,0.059543902
ENSG00000138207,5950,10,95351444,95361501,1449,10058,0.144064426
ENSG00000169740,7580,10,44139307,44144304,1257,4998,0.2515006
ENSG00000107562,6387,10,44793038,44881941,5510,88904,0.061976964
ENSG00000095464,5146,10,95372345,95425767,3307,53423,0.061902177
ENSG00000128815,57705,10,49892921,50191001,11302,298081,0.037915869
ENSG00000122359,311,10,81910645,81965328,8083,54684,0.147812889
ENSG00000198682,9060,10,89419370,89507462,4041,88093,0.045871976
ENSG00000107938,26098,10,127408084,127452712,5080,44629,0.113827332
ENSG00000136750,2572,10,26505236,26593487,6144,88252,0.069618819
ENSG00000148690,118924,10,95427640,95462329,3270,34690,0.094263477
ENSG00000151892,2674,10,117816444,118032979,9749,216536,0.045022537
ENSG00000187783,643236,10,45406648,45432450,3009,25803,0.116614347
ENSG00000099284,55506,10,71812552,71872036,1980,59485,0.033285702
ENSG00000107551,83937,10,45454855,45491339,4214,36485,0.11549952
ENSG00000197177,84435,10,134884433,134945179,6503,60747,0.107050554
ENSG00000182645,374355,10,118083940,118139541,1699,55602,0.030556455
ENSG00000042286,84883,10,71857979,71892690,4642,34712,0.13372897
ENSG00000151657,22944,10,7792925,7829990,7013,37066,0.189203043
ENSG00000138138,84896,10,89511269,89601100,4945,89832,0.055047199
ENSG00000171798,85442,10,134973951,135039916,7179,65966,0.108828791
ENSG00000107669,11101,10,123499939,123688316,5484,188378,0.02911168
ENSG00000165507,11067,10,45466429,45474258,2284,7830,0.291698595
ENSG00000203837,119548,10,118187379,118237469,2354,50091,0.04699447
ENSG00000154485,118856,10,127455022,127464390,1919,9369,0.204824421
ENSG00000188690,7390,10,127477146,127511817,2672,34672,0.077065067
ENSG00000156521,219743,10,71897737,71906432,3714,8696,0.427092916
ENSG00000077420,54518,10,26727132,26856732,3598,129601,0.027762131
ENSG00000120029,79591,10,103605356,103815950,4309,210595,0.020461075
ENSG00000165757,57608,10,30301729,30404423,9265,102695,0.090218609
ENSG00000165644,118881,10,76993727,76995788,976,2062,0.473326867
ENSG00000079332,56681,10,71907045,71930279,6579,23235,0.28315042
ENSG00000175535,5406,10,118305443,118327367,1483,21925,0.067639681
ENSG00000227268,100144748,10,89618918,89623194,4277,4277,1
ENSG00000165655,84858,10,77157588,77161664,3347,4077,0.820946775
ENSG00000187021,5407,10,118349897,118368687,1817,18791,0.096695226
ENSG00000165512,7570,10,45495923,45500774,2551,4852,0.525762572
ENSG00000171862,5728,10,89622870,89731687,9027,108818,0.082955026
ENSG00000256574,79290,10,45798102,45811056,2174,12955,0.167811656
ENSG00000171794,8433,10,135043778,135045062,1157,1285,0.900389105
ENSG00000151650,27287,10,135050908,135055433,2911,4526,0.643172779
ENSG00000151651,101,10,135075907,135090372,3474,14466,0.240149316
ENSG00000148459,23590,10,26986588,27035727,1630,49140,0.033170533
ENSG00000180817,5464,10,71962586,71993667,1321,31082,0.042500483
ENSG00000148655,83938,10,77360998,78319925,4570,958928,0.004765738
ENSG00000165629,509,10,7830092,7849778,1184,19687,0.06014121
ENSG00000107672,54780,10,123716603,123734732,2458,18130,0.135576393
ENSG00000166189,79803,10,103825147,103827792,2646,2646,1
ENSG00000165383,474354,10,50117528,50143242,1784,25715,0.069375851
ENSG00000165633,196740,10,50222290,50323554,8081,101265,0.079800523
ENSG00000107951,55149,10,30598730,30663377,6523,64648,0.10090026
ENSG00000108231,9211,10,95517566,95557916,2366,40351,0.058635474
ENSG00000198728,8861,10,103867317,103880210,2653,12894,0.205754615
ENSG00000148498,56288,10,34398488,35104253,6436,705766,0.00911917
ENSG00000151224,4143,10,82031576,82049440,3410,17865,0.190876015
ENSG00000148680,3363,10,92500578,92617671,3447,117094,0.029437888
ENSG00000012779,240,10,45869661,45941561,2518,71901,0.035020375
ENSG00000148734,64106,10,72007085,72043432,8921,36348,0.245433036
ENSG00000170788,143241,10,82095861,82116511,1373,20651,0.066485884
ENSG00000184719,55328,10,90033621,90344287,3933,310667,0.012659858
ENSG00000172538,170370,10,50339199,50342053,1401,2855,0.490718039
ENSG00000204161,170371,10,50362773,50396630,3263,33858,0.096373088
ENSG00000133665,84332,10,82104501,82127829,2460,23329,0.105448155
ENSG00000107949,56647,10,127512115,127542264,3359,30150,0.111409619
ENSG00000176273,159371,10,95653730,95715819,3493,62090,0.056257046
ENSG00000204022,142910,10,90346510,90366733,1484,20224,0.073378165
ENSG00000165406,220972,10,45950035,46090354,6401,140320,0.045617161
ENSG00000148840,23082,10,103892787,103910082,5330,17296,0.308163737
ENSG00000148688,10556,10,92631473,92668312,6096,36840,0.165472313
ENSG00000130640,10844,10,135093135,135125841,4351,32707,0.133029627
ENSG00000182333,8513,10,90424198,90438571,1473,14374,0.102476694
ENSG00000138193,51196,10,95753746,96092580,13232,338835,0.039051456
ENSG00000172731,55222,10,72058729,72142382,3547,83654,0.042400842
ENSG00000156113,3778,10,78629359,79398353,17335,768995,0.022542409
ENSG00000136754,10006,10,27035522,27150016,3797,114495,0.03316302
ENSG00000089876,55760,10,127524906,127585005,3948,60100,0.065690516
ENSG00000107968,1326,10,30722866,30750762,3482,27897,0.124816288
ENSG00000177354,118461,10,50507187,50535537,5286,28351,0.18644845
ENSG00000172671,93550,10,46111043,46168228,5276,57186,0.092260343
ENSG00000148730,1979,10,72164135,72188374,7257,24240,0.299381188
ENSG00000156574,4838,10,72192071,72207707,1693,15637,0.10826885
ENSG00000107719,27143,10,72238577,72328205,4555,89629,0.050820605
ENSG00000180644,5551,10,72357104,72362531,2534,5428,0.466838615
ENSG00000122378,84293,10,82167585,82192753,2337,25169,0.092852318
ENSG00000138162,10579,10,123748689,124014060,11652,265372,0.043908174
ENSG00000151033,119180,10,30900718,30918691,808,17974,0.044953822
ENSG00000165606,644168,10,50572237,50603497,2776,31261,0.088800742
ENSG00000204021,643414,10,90484301,90512543,1230,28243,0.043550614
ENSG00000225830,2074,10,50663414,50747584,8200,84171,0.097420727
ENSG00000225830,2074,10,50663414,50747584,8200,84171,0.097420727
ENSG00000165863,143379,10,118423207,118429775,1092,6569,0.166235348
ENSG00000183621,220929,10,31109136,31320866,3836,211731,0.018117328
ENSG00000165868,259217,10,118430703,118502085,6263,71383,0.087737977
ENSG00000138316,140766,10,72432559,72522197,5269,89639,0.058780218
ENSG00000198546,118472,10,135121979,135166033,3007,44055,0.06825559
ENSG00000166197,9221,10,103911933,103923627,3969,11695,0.339375802
ENSG00000188316,387712,10,118609023,118671299,3090,62277,0.049617034
ENSG00000148677,27063,10,92671853,92681033,1979,9181,0.215553861
ENSG00000172661,101930591,10,46222648,46288409,4642,65762,0.070587877
ENSG00000172661,253725,10,46222648,46288409,4642,65762,0.070587877
ENSG00000172661,55747,10,46222648,46288409,4642,65762,0.070587877
ENSG00000203780,92565,10,127585108,127698161,2619,113054,0.023165921
ENSG00000166220,219793,10,72530995,72545157,2066,14163,0.145873049
ENSG00000187164,57698,10,118643742,118886097,4600,242356,0.018980343
ENSG00000204020,643418,10,90521163,90537999,1197,16837,0.071093425
ENSG00000166224,8879,10,72575717,72640930,5947,65214,0.091192075
ENSG00000173239,340654,10,90562487,90580303,1670,17817,0.093730707
ENSG00000108219,81619,10,82213922,82292879,16697,78958,0.211466856
ENSG00000180628,84333,10,92979908,93044088,7233,64181,0.112696904
ENSG00000173145,64318,10,96075004,96122716,3682,47713,0.077169744
ENSG00000166228,5092,10,72642037,72648541,1006,6505,0.154650269
ENSG00000148516,100996668,10,31607424,31818742,6517,211319,0.030839631
ENSG00000148516,6935,10,31607424,31818742,6517,211319,0.030839631
ENSG00000130643,50632,10,135138927,135150475,1622,11549,0.14044506
ENSG00000107731,219699,10,72972327,73062621,6841,90295,0.075762778
ENSG00000165828,118471,10,135160650,135166187,974,5538,0.175875767
ENSG00000119915,83401,10,103986085,103989346,1371,3262,0.420294298
ENSG00000070748,1103,10,50817141,50901925,2834,84785,0.033425724
ENSG00000107859,5309,10,103989943,104001231,1391,11289,0.123217291
ENSG00000165338,143279,10,93170096,93274586,6755,104491,0.064646716
ENSG00000107862,8729,10,104005289,104142656,6403,137368,0.04661202
ENSG00000148803,282969,10,135168658,135171529,849,2872,0.295612813
ENSG00000127884,1892,10,135175984,135187193,1617,11210,0.144246209
ENSG00000107890,22852,10,27280843,27389421,7425,108579,0.068383389
ENSG00000198246,55315,10,73079015,73123142,2257,44128,0.051146664
ENSG00000107736,100653137,10,73156691,73575702,16649,419012,0.039733946
ENSG00000107736,64072,10,73156691,73575702,16649,419012,0.039733946
ENSG00000148832,196743,10,135192695,135205198,1901,12504,0.15203135
ENSG00000148848,8038,10,127700950,128077024,8828,376075,0.023474041
ENSG00000165632,83860,10,7860467,8058590,4872,198124,0.02459066
ENSG00000187714,6572,10,50818347,50820765,2419,2419,1
ENSG00000178645,282966,10,50887697,50918307,4316,30611,0.140995067
ENSG00000178217,387694,10,82297658,82406316,4322,108659,0.039775812
ENSG00000108239,23232,10,96162261,96295687,5272,133427,0.039512243
ENSG00000197444,55753,10,50942689,50970425,3760,27737,0.135559001
ENSG00000185737,10718,10,83635070,84746935,4340,1111866,0.003903348
ENSG00000119938,5507,10,93388199,93392811,2524,4613,0.547149361
ENSG00000107485,2625,10,8095567,8117161,3078,21595,0.142532994
ENSG00000077150,4791,10,104153867,104162281,3783,8415,0.449554367
ENSG00000107854,80351,10,93558069,93625033,6157,66965,0.091943553
ENSG00000148704,11023,10,118888032,118897812,5788,9781,0.591759534
ENSG00000186795,338567,10,118957000,118969810,1155,12811,0.090156896
ENSG00000165646,6571,10,119000604,119038941,3852,38338,0.100474725
ENSG00000154493,118611,10,128113566,128359079,4436,245514,0.018068216
ENSG00000119969,3070,10,96305547,96373662,7490,68116,0.109959481
ENSG00000227345,8505,10,51026325,51130715,2537,104391,0.024302861
ENSG00000136758,10730,10,27399383,27444195,6872,44813,0.153348359
ENSG00000204152,100652748,10,51371390,51387768,670,16379,0.040906038
ENSG00000204152,653252,10,51371390,51387768,670,16379,0.040906038
ENSG00000148824,92170,10,135207598,135234811,1637,27214,0.060152862
ENSG00000165678,27069,10,85899196,85913001,2128,13806,0.154135883
ENSG00000165650,118987,10,119040000,119134978,6484,94979,0.068267722
ENSG00000174721,143282,10,93666346,93669240,2545,2895,0.8791019
ENSG00000150760,1793,10,128593978,129250781,6797,656804,0.010348597
ENSG00000170370,2018,10,119301955,119309056,2896,7102,0.407772458
ENSG00000203772,503542,10,135234170,135382916,3269,148747,0.021976914
ENSG00000130649,1571,10,135333910,135374724,2010,40815,0.049246601
ENSG00000107560,22841,10,119764427,119806114,6121,41688,0.146828824
ENSG00000165322,94134,10,32094365,32217742,5004,123378,0.040558284
ENSG00000059915,5662,10,104162376,104181296,4244,18921,0.224301041
ENSG00000165669,63877,10,120065401,120101840,6243,36440,0.171322722
ENSG00000188916,642938,10,128933694,128994422,4403,60729,0.072502429
ENSG00000107872,79176,10,104178946,104182893,2593,3948,0.656788247
ENSG00000119973,2834,10,120352916,120355160,1980,2245,0.881959911
ENSG00000188373,387695,10,85933494,85945050,888,11557,0.076836549
ENSG00000151893,143384,10,120433679,120514761,6759,81083,0.083359027
ENSG00000148600,92211,10,85954410,85979377,5975,24968,0.239306312
ENSG00000151208,9231,10,79550549,79686378,7509,135830,0.055282338
ENSG00000048740,10659,10,11047259,11378674,9873,331416,0.029790354
ENSG00000107874,79004,10,104183002,104192418,1191,9417,0.126473399
ENSG00000171772,93426,10,135367404,135382876,1855,15473,0.119886253
ENSG00000138152,118663,10,124030821,124097677,1852,66857,0.027700914
ENSG00000188613,340719,10,120789228,120793854,4627,4627,1
ENSG00000170759,3799,10,32297938,32345359,5877,47422,0.123929822
ENSG00000107581,8661,10,120794356,120840316,5612,45961,0.122103523
ENSG00000225899,441581,10,135437399,135440299,2097,2901,0.722854188
ENSG00000138111,79847,10,104221149,104236802,3376,15654,0.215663728
ENSG00000108094,8453,10,35297479,35379570,4624,82092,0.056327048
ENSG00000214688,414152,10,73471458,73497581,4934,26124,0.188868473
ENSG00000107738,64115,10,73507316,73533255,4742,25940,0.182806476
ENSG00000107679,59338,10,124134212,124191867,5625,57656,0.097561399
ENSG00000204033,340745,10,85980254,85985345,3174,5092,0.623330715
ENSG00000148602,26103,10,85991349,86001217,2228,9869,0.225757422
ENSG00000148604,5995,10,86004809,86019716,2790,14908,0.18714784
ENSG00000120539,84930,10,27443753,27475853,3631,32101,0.113111741
ENSG00000197746,5660,10,73576055,73611126,2872,35072,0.081888686
ENSG00000254636,387715,10,124214169,124216868,818,2700,0.302962963
ENSG00000138107,10121,10,104238986,104262482,2843,23497,0.120994169
ENSG00000166033,5654,10,124221041,124274424,2120,53384,0.039712273
ENSG00000204149,101060581,10,51748078,51770259,2772,22182,0.124966189
ENSG00000204149,728404,10,51748078,51770259,2772,22182,0.124966189
ENSG00000204149,414189,10,51748078,51770259,2772,22182,0.124966189
